person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_grade_encoded,home_OTHER,home_OWN,home_RENT,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,cred_hist_to_age_ratio,income_per_emp_year
23,34000,2.0,10000,6.99,0,0.29,0,4,1,False,False,False,False,False,False,False,False,0.17391304347826086,11333.333333333334
23,51000,3.0,12000,12.99,0,0.24,0,3,3,False,False,True,True,False,False,False,False,0.13043478260869565,12750.0
22,45449,6.0,12000,10.99,1,0.26,0,4,2,False,False,True,False,False,True,False,False,0.18181818181818182,6492.714285714285
25,51996,8.0,12000,12.21,0,0.23,0,4,2,False,False,True,False,False,True,False,False,0.16,5777.333333333333
24,52000,7.0,12000,7.51,0,0.23,0,3,1,False,False,True,False,False,False,True,False,0.125,6500.0
25,34000,9.0,2000,7.66,1,0.06,0,4,1,False,False,False,False,False,False,False,False,0.16,3400.0
22,52000,6.0,12000,11.99,0,0.23,0,3,2,False,False,True,True,False,False,False,False,0.13636363636363635,7428.571428571428
23,34000,7.0,10950,7.29,0,0.32,0,2,1,False,True,False,False,False,False,False,True,0.08695652173913043,4250.0
26,34000,5.0,5000,5.79,0,0.15,0,4,1,False,False,False,False,False,False,True,False,0.15384615384615385,5666.666666666667
22,52000,1.0,12000,13.61,0,0.23,1,3,3,False,False,True,True,False,False,False,False,0.13636363636363635,26000.0
26,34000,8.0,6000,6.92,0,0.18,0,4,1,False,False,False,False,False,False,True,False,0.15384615384615385,3777.777777777778
22,52000,3.0,12000,13.57,0,0.23,1,2,3,False,False,True,False,False,False,True,False,0.09090909090909091,13000.0
21,34000,5.0,6000,6.76,0,0.18,0,2,1,False,False,False,True,False,False,False,False,0.09523809523809523,5666.666666666667
25,46800,5.0,12000,13.11,1,0.26,1,4,3,False,False,True,False,True,False,False,False,0.16,7800.0
21,34000,5.0,7200,6.76,1,0.21,0,2,1,False,False,False,False,False,False,True,False,0.09523809523809523,5666.666666666667
24,34000,1.0,5100,14.35,0,0.15,0,4,3,False,False,False,False,False,False,True,False,0.16666666666666666,17000.0
23,47000,7.0,12000,16.29,1,0.26,1,3,4,False,False,True,False,False,False,False,False,0.13043478260869565,5875.0
24,53000,6.0,12000,11.11,0,0.23,0,3,2,False,False,True,False,False,False,False,True,0.125,7571.428571428572
26,53000,4.0,12000,14.59,0,0.23,1,3,4,False,False,True,False,False,False,True,False,0.11538461538461539,10600.0
22,34000,5.0,11500,10.99,0,0.34,0,2,2,False,False,False,False,False,True,False,False,0.09090909090909091,5666.666666666667
24,53000,7.0,12000,12.53,0,0.23,1,4,3,False,False,True,False,False,True,False,False,0.16666666666666666,6625.0
23,54000,7.0,12000,13.48,0,0.22,1,3,3,False,False,True,False,False,False,True,False,0.13043478260869565,6750.0
22,54000,2.0,12000,10.99,0,0.22,0,2,2,False,False,True,False,False,False,False,False,0.09090909090909091,18000.0
25,34000,2.0,6000,15.7,1,0.18,1,3,4,False,False,False,False,False,True,False,False,0.12,11333.333333333334
22,54000,6.0,12000,8.49,0,0.22,0,4,1,False,False,True,False,False,False,False,False,0.18181818181818182,7714.285714285715
24,54000,6.0,12000,8.49,0,0.22,0,4,1,False,False,True,True,False,False,False,False,0.16666666666666666,7714.285714285715
22,48400,6.0,12000,14.65,1,0.25,1,3,3,False,False,True,False,False,False,False,True,0.13636363636363635,6914.285714285715
25,34000,0.0,10000,12.87,0,0.29,1,4,3,False,False,False,False,False,True,False,False,0.16,34000.0
25,54996,3.0,12000,10.37,0,0.22,0,2,2,False,False,True,False,True,False,False,False,0.08,13749.0
24,34000,0.0,10000,12.18,0,0.29,0,4,2,False,False,False,False,False,True,False,False,0.16666666666666666,34000.0
26,54996,2.0,12000,7.88,0,0.22,0,4,1,False,False,True,False,False,False,True,False,0.15384615384615385,18332.0
23,34000,7.0,19000,11.48,0,0.56,0,4,2,False,False,False,False,False,False,False,False,0.17391304347826086,4250.0
22,54996,6.0,12000,8.32,0,0.22,0,4,1,False,False,True,False,False,False,False,True,0.18181818181818182,7856.571428571428
26,55000,10.0,12000,12.42,0,0.22,0,3,2,False,False,True,False,False,False,True,False,0.11538461538461539,5000.0
24,34000,2.0,6000,14.11,0,0.18,0,4,4,False,False,False,False,True,False,False,False,0.16666666666666666,11333.333333333334
25,34000,1.0,10000,11.26,0,0.29,0,3,2,False,False,False,True,False,False,False,False,0.12,17000.0
25,55000,9.0,12000,10.65,0,0.22,0,3,2,False,False,True,True,False,False,False,False,0.12,5500.0
22,34000,6.0,5000,9.63,0,0.15,0,3,1,False,False,False,True,False,False,False,False,0.13636363636363635,4857.142857142857
21,55000,5.0,12000,10.62,0,0.22,0,2,2,False,False,True,False,False,False,False,True,0.09523809523809523,9166.666666666666
25,34000,1.0,7000,11.28,0,0.21,0,2,3,False,False,False,True,False,False,False,False,0.08,17000.0
25,49000,1.0,12000,13.49,1,0.24,0,2,4,False,False,True,False,False,False,False,False,0.08,24500.0
24,34000,8.0,10000,13.48,0,0.29,1,3,3,False,True,False,False,False,False,False,True,0.125,3777.777777777778
22,55008,6.0,12000,13.79,0,0.22,0,2,3,False,False,True,True,False,False,False,False,0.09090909090909091,7858.285714285715
24,55032,8.0,12000,9.63,0,0.22,0,2,1,False,False,True,True,False,False,False,False,0.08333333333333333,6114.666666666667
22,56000,1.0,12000,6.91,0,0.21,0,2,1,False,False,True,True,False,False,False,False,0.09090909090909091,28000.0
21,56000,5.0,12000,10.75,0,0.21,0,4,2,False,False,True,False,False,False,False,True,0.19047619047619047,9333.333333333334
24,56000,8.0,12000,11.49,0,0.21,0,2,2,False,False,True,False,False,False,False,True,0.08333333333333333,6222.222222222223
23,56000,2.0,12000,10.75,0,0.21,0,3,2,False,False,True,False,False,False,True,False,0.13043478260869565,18666.666666666668
24,56000,4.0,12000,8.94,0,0.21,0,3,1,False,False,True,False,True,False,False,False,0.125,11200.0
24,56000,0.0,12000,14.26,0,0.21,1,2,3,False,False,True,False,False,False,False,True,0.08333333333333333,56000.0
25,50100,1.0,12000,14.74,1,0.24,1,2,4,False,False,True,False,False,False,True,False,0.08,25050.0
22,56755,5.0,12000,10.99,0,0.21,0,2,2,False,False,True,True,False,False,False,False,0.09090909090909091,9459.166666666666
23,57000,0.0,12000,13.48,0,0.21,0,4,3,False,False,True,True,False,False,False,False,0.17391304347826086,57000.0
26,57000,0.0,12000,10.99,0,0.21,0,4,2,False,False,True,False,False,True,False,False,0.15384615384615385,57000.0
23,34348,7.0,5000,7.9,0,0.15,0,3,1,False,False,False,True,False,False,False,False,0.13043478260869565,4293.5
23,51000,3.0,12000,17.99,1,0.24,1,4,5,False,False,True,False,False,False,False,False,0.17391304347826086,12750.0
21,57000,5.0,12000,7.29,0,0.21,0,4,1,False,False,True,False,False,False,False,False,0.19047619047619047,9500.0
24,51000,3.0,12000,7.88,1,0.24,0,3,1,False,False,True,False,False,False,True,False,0.125,12750.0
22,57000,6.0,12000,13.11,0,0.21,0,2,3,False,False,True,True,False,False,False,False,0.09090909090909091,8142.857142857143
23,57000,4.0,12000,8.94,0,0.21,0,2,1,False,False,True,False,False,False,False,False,0.08695652173913043,11400.0
25,51780,8.0,12000,13.47,1,0.23,0,3,3,False,False,True,False,False,True,False,False,0.12,5753.333333333333
23,51840,1.0,12000,15.95,1,0.23,1,3,4,False,False,True,False,False,False,False,False,0.13043478260869565,25920.0
21,34500,3.0,6400,7.51,0,0.19,0,2,1,False,False,False,True,False,False,False,False,0.09523809523809523,8625.0
26,58000,5.0,12000,9.91,0,0.21,0,3,2,False,False,True,False,False,False,False,False,0.11538461538461539,9666.666666666666
22,58000,6.0,12000,11.49,0,0.21,0,4,2,False,False,True,False,False,False,False,True,0.18181818181818182,8285.714285714286
24,58000,6.0,12000,13.11,0,0.21,0,2,3,False,False,True,True,False,False,False,False,0.08333333333333333,8285.714285714286
24,52260,6.0,12000,9.99,1,0.23,0,4,2,False,False,True,False,False,True,False,False,0.16666666666666666,7465.714285714285
22,59000,6.0,12000,10.37,0,0.2,0,3,2,False,False,True,False,False,False,True,False,0.13636363636363635,8428.57142857143
23,34560,1.0,10000,10.59,0,0.29,0,2,2,False,False,False,False,False,True,False,False,0.08695652173913043,17280.0
24,52000,8.0,3000,11.49,0,0.06,0,4,2,False,False,True,False,False,False,False,False,0.16666666666666666,5777.777777777777
24,52000,3.0,3000,7.49,0,0.06,0,2,1,False,False,True,False,False,True,False,False,0.08333333333333333,13000.0
23,52800,6.0,3000,10.99,0,0.06,0,4,2,False,False,True,False,False,True,False,False,0.17391304347826086,7542.857142857143
23,34600,5.0,6800,12.69,0,0.2,0,4,2,False,False,False,True,False,False,False,False,0.17391304347826086,5766.666666666667
24,34600,2.0,4000,5.42,0,0.12,0,2,1,False,False,False,False,False,False,False,False,0.08333333333333333,11533.333333333334
25,53000,6.0,3000,13.99,0,0.06,1,2,3,False,False,True,False,False,True,False,False,0.08,7571.428571428572
21,53000,3.0,3000,15.31,0,0.06,0,4,4,False,False,True,True,False,False,False,False,0.19047619047619047,13250.0
23,34662,1.0,3000,10.75,1,0.09,0,4,2,False,False,False,False,True,False,False,False,0.17391304347826086,17331.0
22,54000,2.0,3000,7.49,0,0.06,0,4,1,False,False,True,False,False,True,False,False,0.18181818181818182,18000.0
22,34800,3.0,1500,13.49,0,0.04,1,3,3,False,False,False,False,False,False,False,False,0.13636363636363635,8700.0
25,54000,1.0,3000,9.32,0,0.06,0,3,1,False,False,True,False,False,False,False,True,0.12,27000.0
26,34800,4.0,5975,11.49,0,0.17,0,4,2,False,False,False,False,False,True,False,False,0.15384615384615385,6960.0
25,34800,6.0,5125,6.99,1,0.15,0,2,1,False,False,False,False,False,False,False,False,0.08,4971.428571428572
23,55000,2.0,3000,6.99,0,0.05,0,2,1,False,False,True,True,False,False,False,False,0.08695652173913043,18333.333333333332
22,55000,6.0,3000,12.68,0,0.05,1,4,3,False,False,True,False,False,False,True,False,0.18181818181818182,7857.142857142857
25,49000,2.0,3000,12.68,1,0.06,1,3,3,False,False,True,False,False,False,False,True,0.12,16333.333333333334
26,55000,1.0,3000,13.48,0,0.05,0,2,3,False,False,True,False,False,False,False,False,0.07692307692307693,27500.0
23,55000,2.0,3000,9.88,0,0.05,0,2,2,False,False,True,False,False,False,False,True,0.08695652173913043,18333.333333333332
25,55000,0.0,3000,6.39,0,0.05,0,4,1,False,False,True,False,False,True,False,False,0.16,55000.0
22,55500,6.0,3000,10.59,0,0.05,0,3,2,False,False,True,False,False,True,False,False,0.13636363636363635,7928.571428571428
22,34900,6.0,4000,9.99,0,0.11,0,2,2,False,False,False,False,False,False,False,False,0.09090909090909091,4985.714285714285
25,56000,2.0,3000,12.69,0,0.05,0,3,2,False,False,True,False,False,False,True,False,0.12,18666.666666666668
24,50000,3.0,3000,13.48,1,0.06,0,2,3,False,False,True,False,False,True,False,False,0.08333333333333333,12500.0
22,34977,5.0,13000,16.0,0,0.37,0,2,4,False,False,False,False,False,False,True,False,0.09090909090909091,5829.5
25,34980,1.0,6000,11.48,0,0.17,0,2,2,False,False,False,False,False,False,False,True,0.08,17490.0
25,50160,0.0,3000,14.42,1,0.06,0,2,4,False,False,True,False,False,False,False,False,0.08,50160.0
23,34992,4.0,22550,15.96,0,0.64,1,3,6,False,False,False,True,False,False,False,False,0.13043478260869565,6998.4
21,57000,3.0,3000,5.42,0,0.05,0,3,1,False,False,True,False,False,False,True,False,0.14285714285714285,14250.0
24,57000,1.0,3000,7.88,0,0.05,0,3,1,False,False,True,False,False,True,False,False,0.125,28500.0
23,35000,7.0,12000,12.42,0,0.34,0,2,2,False,False,False,False,False,False,False,False,0.08695652173913043,4375.0
22,58000,6.0,3000,11.83,0,0.05,0,2,2,False,False,True,True,False,False,False,False,0.09090909090909091,8285.714285714286
23,58500,2.0,3000,9.88,0,0.05,0,2,2,False,False,True,False,False,False,False,False,0.08695652173913043,19500.0
23,59000,5.0,3000,7.14,0,0.05,0,2,1,False,False,True,False,False,False,False,False,0.08695652173913043,9833.333333333334
23,59300,1.0,3000,9.63,0,0.05,0,3,1,False,False,True,False,False,True,False,False,0.13043478260869565,29650.0
21,35000,5.0,10000,10.99,0,0.29,0,4,2,False,True,False,False,False,False,False,True,0.19047619047619047,5833.333333333333
23,35000,7.0,5000,11.71,0,0.14,0,4,2,False,True,False,False,False,True,False,False,0.17391304347826086,4375.0
25,60000,5.0,3000,17.58,0,0.05,1,2,4,False,False,True,True,False,False,False,False,0.08,10000.0
26,60000,5.0,3000,15.62,0,0.05,0,2,3,False,False,True,False,False,False,False,True,0.07692307692307693,10000.0
26,35000,3.0,4800,6.03,0,0.14,0,2,1,False,True,False,False,True,False,False,False,0.07692307692307693,8750.0
24,35000,3.0,15000,14.27,0,0.43,0,2,3,False,False,False,False,False,True,False,False,0.08333333333333333,8750.0
26,60000,3.0,3000,10.0,0,0.05,0,3,2,False,False,True,False,False,False,False,False,0.11538461538461539,15000.0
23,60000,1.0,3000,7.51,0,0.05,0,2,1,False,False,True,False,False,False,False,False,0.08695652173913043,30000.0
23,60000,1.0,3000,10.25,0,0.05,0,4,2,False,False,True,False,False,True,False,False,0.17391304347826086,30000.0
21,35000,5.0,6900,12.42,0,0.2,0,3,2,False,False,False,False,False,False,True,False,0.14285714285714285,5833.333333333333
23,35000,2.0,14000,10.99,0,0.4,0,3,2,False,True,False,False,False,False,False,True,0.13043478260869565,11666.666666666666
22,60000,2.0,3000,11.89,0,0.05,0,4,2,False,False,True,False,False,False,True,False,0.18181818181818182,20000.0
26,60996,6.0,3000,12.22,0,0.05,1,4,3,False,False,True,False,True,False,False,False,0.15384615384615385,8713.714285714286
24,35000,6.0,8575,10.65,0,0.24,0,4,2,False,False,False,False,False,True,False,False,0.16666666666666666,5000.0
22,35000,6.0,9500,6.03,0,0.27,0,3,1,False,False,False,False,False,False,False,False,0.13636363636363635,5000.0
24,55160,0.0,3000,8.9,1,0.05,0,3,1,False,False,True,True,False,False,False,False,0.125,55160.0
23,61200,7.0,3000,12.42,0,0.05,0,2,2,False,False,True,False,False,False,True,False,0.08695652173913043,7650.0
21,35000,3.0,5000,14.27,0,0.14,1,3,3,False,True,False,True,False,False,False,False,0.14285714285714285,8750.0
25,35000,9.0,7000,7.49,0,0.2,0,2,1,False,False,False,False,False,False,False,False,0.08,3500.0
24,62000,7.0,3000,9.99,0,0.05,0,2,2,False,False,True,True,False,False,False,False,0.08333333333333333,7750.0
23,56500,7.0,3000,14.84,1,0.05,1,3,4,False,False,True,False,False,False,False,False,0.13043478260869565,7062.5
23,57000,6.0,3000,14.59,1,0.05,0,2,4,False,False,True,False,True,False,False,False,0.08695652173913043,8142.857142857143
24,35000,1.0,7000,16.29,0,0.2,1,4,4,False,True,False,False,True,False,False,False,0.16666666666666666,17500.0
24,35000,2.0,7500,7.9,0,0.21,0,3,1,False,False,False,False,True,False,False,False,0.125,11666.666666666666
26,64000,2.0,3000,7.49,0,0.05,0,4,1,False,False,True,False,False,True,False,False,0.15384615384615385,21333.333333333332
22,58170,1.0,3000,9.07,1,0.05,0,2,1,False,False,True,True,False,False,False,False,0.09090909090909091,29085.0
23,58800,7.0,3000,10.36,1,0.05,0,4,2,False,False,True,False,False,False,True,False,0.17391304347826086,7350.0
22,58992,0.0,3000,12.84,1,0.05,1,3,3,False,False,True,False,False,True,False,False,0.13636363636363635,58992.0
25,65000,1.0,3000,8.49,0,0.05,0,4,1,False,False,True,False,True,False,False,False,0.16,32500.0
24,35000,1.0,10000,7.9,0,0.29,0,4,1,False,True,False,False,False,True,False,False,0.16666666666666666,17500.0
22,65000,0.0,3000,6.99,0,0.05,0,4,1,False,False,True,True,False,False,False,False,0.18181818181818182,65000.0
22,35000,1.0,8000,12.69,0,0.23,0,4,2,False,True,False,True,False,False,False,False,0.18181818181818182,17500.0
26,65000,1.0,3000,5.79,0,0.05,0,2,1,False,False,True,False,False,False,False,True,0.07692307692307693,32500.0
23,65004,4.0,3000,14.84,0,0.05,0,3,4,False,False,True,True,False,False,False,False,0.13043478260869565,13000.8
26,35000,10.0,8000,12.69,0,0.23,0,3,2,False,False,False,False,False,False,True,False,0.11538461538461539,3181.818181818182
23,65004,0.0,3000,13.61,0,0.05,1,3,3,False,False,True,False,False,False,False,True,0.13043478260869565,65004.0
23,66000,3.0,3000,5.99,0,0.05,0,2,1,False,False,True,True,False,False,False,False,0.08695652173913043,16500.0
25,60000,3.0,3000,13.47,1,0.05,1,3,3,False,False,True,False,False,True,False,False,0.12,15000.0
23,67000,7.0,3000,10.99,0,0.04,0,2,2,False,False,True,False,False,True,False,False,0.08695652173913043,8375.0
23,35000,0.0,12000,12.42,0,0.34,0,3,2,False,False,False,False,False,False,False,True,0.13043478260869565,35000.0
21,35000,5.0,8000,9.91,0,0.23,0,3,2,False,True,False,False,False,False,False,True,0.14285714285714285,5833.333333333333
22,35000,5.0,5000,7.9,0,0.14,0,3,1,False,False,False,False,False,True,False,False,0.13636363636363635,5833.333333333333
26,67500,0.0,3000,8.88,0,0.04,0,2,2,False,False,True,True,False,False,False,False,0.07692307692307693,67500.0
26,67500,1.0,3000,9.32,0,0.04,0,4,1,False,False,True,False,True,False,False,False,0.15384615384615385,33750.0
21,68000,3.0,3000,11.78,0,0.04,0,2,3,False,False,True,False,False,False,True,False,0.09523809523809523,17000.0
26,54400,2.0,3000,19.42,1,0.05,0,2,5,False,False,True,False,False,True,False,False,0.07692307692307693,18133.333333333332
23,70000,1.0,3000,14.27,0,0.04,1,2,3,False,False,True,False,False,False,False,True,0.08695652173913043,35000.0
22,70000,2.0,3000,7.29,0,0.04,0,4,1,False,False,True,False,False,False,True,False,0.18181818181818182,23333.333333333332
24,64000,7.0,3000,15.21,1,0.05,0,4,4,False,False,True,False,False,False,False,False,0.16666666666666666,8000.0
24,35000,7.0,15000,7.49,0,0.43,0,4,1,False,False,False,True,False,False,False,False,0.16666666666666666,4375.0
22,35000,2.0,6000,7.49,0,0.17,0,4,1,False,False,False,True,False,False,False,False,0.18181818181818182,11666.666666666666
22,71000,5.0,3000,14.65,0,0.04,0,4,3,False,False,True,False,False,True,False,False,0.18181818181818182,11833.333333333334
26,71000,9.0,3000,10.99,0,0.04,0,4,2,False,False,True,False,False,True,False,False,0.15384615384615385,7100.0
26,35000,3.0,7200,10.59,0,0.21,0,3,2,False,False,False,False,False,False,True,False,0.11538461538461539,8750.0
23,72000,7.0,3000,7.43,0,0.04,0,2,1,False,False,True,False,False,False,True,False,0.08695652173913043,9000.0
26,72054,9.0,3000,7.29,0,0.04,0,2,1,False,False,True,False,True,False,False,False,0.07692307692307693,7205.4
23,73000,2.0,3000,12.18,0,0.04,0,3,2,False,False,True,False,False,False,False,True,0.13043478260869565,24333.333333333332
23,74250,3.0,3000,11.99,0,0.04,0,4,2,False,False,True,False,False,False,False,False,0.17391304347826086,18562.5
23,35000,7.0,2100,5.42,0,0.06,0,3,1,False,False,False,True,False,False,False,False,0.13043478260869565,4375.0
24,29000,1.0,6000,15.62,1,0.21,0,3,4,False,False,False,False,False,True,False,False,0.125,14500.0
21,35000,5.0,4800,10.99,0,0.14,0,3,2,False,False,False,False,False,False,False,False,0.14285714285714285,5833.333333333333
22,75000,4.0,3000,8.9,0,0.04,0,2,1,False,False,True,True,False,False,False,False,0.09090909090909091,15000.0
24,35000,5.0,4800,5.42,0,0.14,0,3,1,False,False,False,False,False,False,False,False,0.125,5833.333333333333
23,75000,2.0,3000,7.49,0,0.04,0,2,1,False,False,True,False,False,False,True,False,0.08695652173913043,25000.0
24,75000,4.0,3000,13.48,0,0.04,0,4,3,False,False,True,False,True,False,False,False,0.16666666666666666,15000.0
